bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3324,3475,298,304,0,0,1696,1794,318,322,1,0,0,350,347,866.8628571428571,875.9028571428571,0,0,0,0,350,2368,3638,2296,3483
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,640,713,0,8,22,22,499,529,269,277,1,0,0,350,348,982.6542857142856,990.3228571428572,0,0,0,0,350,807,968,768,891
357,7,2045,357,4,1574,119,3,471,60,292.1428571428571,494.5787529374294,1388,60,393.5,663.0060331550535,1388,60,157,162.84041267449552,345,0,59.5,64.48178037244318,122,0,119,120.01249934902614,240,1,59.5,82.73149339882606,118,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,630.9692940230927,0,0,1,1,6,6,0,0,0,0,2,2,2,2,1,0,0,1,1,357,357,0,0,0,0,1,4,7,4,7
1017,17,13094,1017,9,963,16,8,12131,60,770.2352941176472,1701.4117127187264,5858,60,107,123.86888229091277,437,66,1516.375,2323.216854615907,5858,0,63.5625,249.7342504209892,1000,0,127.12499999999996,352.7218400220936,1000,0,2.2857142857142856,4.785891965429423,13,3,0,0,0,12,2,3,3,2,0,0,0,4,1,3,1,1,0,0,0,8,1,0,2,2840.6442197736296,0,0,350,350,4121,4121,516,516,719,719,752,752,747,747,2,0,0,350,350,327.54,327.54,0,0,0,0,350,2805,5031,2805,5031
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,355,355,350,0,0,3,3,0.06,0.06,1,1,0,0,12,355,705,355,705
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.045714286,0.045714286,0,0,0,0,0,350,700,350,700
219,13,6043,219,8,1545,167,5,4498,60,464.84615384615387,953.5946768372336,3579,60,193.12500000000003,184.5329529224678,464,60,899.6,1511.4589971282714,3579,0,18.25,27.876757995929808,79,1,31.285714285714285,30.804297783016608,79,1,41.75,56.58842637854493,121,2,0,0,0,12,6,0,0,1,0,0,0,7,3,0,0,1,0,0,0,5,3,0,0,1702.8500374372372,0,0,350,350,662,21038,0,1440,284,0,383,10906,128,1398,2,0,0,350,1,127.99714285714286,611.8485714285714,0,0,0,0,350,11040,21737,557,1010
77903,28,24880,77903,16,1000,73255,12,23880,60,888.5714285714284,1738.3463923781644,5894,60,62.50000000000001,4.926120853842978,74,60,1990,2258.589543780084,5894,0,2885.296296296296,12096.310568531644,62554,0,5193.533333333334,16090.206293033689,62554,0,6659.545454545454,21750.18957785719,72233,4,0,0,0,26,4,2,2,2,0,0,0,14,2,2,0,2,0,0,0,12,2,0,2,2914.674138,0,0,350,350,8708,8708,825,825,696,696,1417,1417,1392,1392,350,0,0,350,350,78984.65142857142,78984.65142857142,0,0,0,0,350,5611,9404,5611,9404
83,8,5293,83,5,938,82,3,4355,66,661.625,1450.9197021692337,4215,66,187.6,267.45616463263656,666,66,1451.6666666666667,2393.120208709402,4215,0,11.857142857142856,30.492778223860213,81,0,20.75,40.16943282314717,81,1,41,56.56854249492381,81,2,0,0,0,7,2,0,0,1,0,0,0,4,1,0,0,1,0,0,0,3,1,0,0,1994.6554213698164,0,1,350,349,2018,4186,306,400,1,1,816,2062,310,402,1,0,0,350,319,745.6257142857143,777.38,0,0,0,0,350,2481,4390,1430,2174
4506,28,1748,4506,14,908,4505,14,840,60,62.428571428571416,2.7945525240230875,66,62,64.85714285714286,1.8752289237539816,66,60,60,0,60,0,166.88888888888894,239.7329176289143,514,0,346.6153846153847,239.51427878853016,514,1,346.53846153846155,239.4603708983373,514,14,0,0,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,2.8284271247461903,0,0,4,7,589,608,0,0,14,17,287,293,18,24,1,0,0,0,0,2542,1666.2857142857142,0,0,0,0,0,316,627,303,605
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,355,355,0,0,355,355,0,0,355,355,350,0,0,0,0,585.9514285714286,585.9514285714286,0,0,0,0,0,355,710,355,710
8925,28,2168,8925,11,862,8925,17,1306,60,77.42857142857144,12.819049977593597,100,66,78.36363636363636,9.780314179746243,96,60,76.82352941176471,14.714938388070331,100,0,330.5555555555555,938.3581952,3117,0,892.5000000000001,1439.1274555553907,3159,0,557.8125,1179.4133693634872,3117,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,20.42057785666214,0,0,350,350,8751,9575,701,735,701,667,4900,5356,700,734,1,0,0,0,0,9140.037142857143,8789.745714285715,0,0,0,0,350,4307,10609,3851,9802
0,3,198,0,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,1985,3547,302,382,0,0,808,1680,302,384,1,0,0,350,323,734.7828571428571,745.9028571428571,0,0,0,0,350,2172,3741,1408,2136
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,350,350,1976,2701,308,334,0,0,792,1198,298,334,1,0,0,350,340,725.1371428571429,744.0171428571429,0,0,0,0,350,1765,2868,1409,2125
3265,10,1798,3265,9,1724,0,1,74,66,179.79999999999998,94.53841077,253,66,191.5555555555556,92.19559521895704,253,74,74,0,74,0,362.77777777777777,458.1666666666667,1371,0,408.125,467.7109722589674,1371,0,0,0,0,2,0,0,0,9,6,0,2,1,0,0,0,8,6,0,2,1,0,0,0,1,0,0,0,90.91158708694216,0,0,350,350,733,1121,111,139,37,37,455,652,42,70,1,0,0,350,343,195.9742857142857,204.54857142857145,0,0,0,0,350,731,1193,518,791
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,1988,3250,300,366,0,0,808,1518,304,364,1,0,0,350,329,734.4057142857143,735.5285714285715,0,0,0,0,350,2022,3434,1409,2140
13282,55,8399,13281,22,3468,13282,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,245.962963,680.5808552179296,2543,0,632.4285714285714,1022.756988312892,2591,0,415.0625,848.2573003403185,2543,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18864,18893,702,774,0,10,10850,10715,700,770,3,0,0,0,0,12250.105714285712,11035.754285714283,0,0,0,0,350,7958,19288,7693,19214
165,12,12766,165,6,767,153,6,11999,66,1063.8333333333333,1767.7711098922557,5858,66,127.83333333333331,147.5756303,429,66,1999.8333333333333,2179.592477199962,5858,0,15,41.45600077190273,139,0,33,66.24198064671678,151,0,30.6,60.89991789813842,139,2,0,0,0,11,2,1,1,1,0,0,0,5,1,1,0,1,0,0,0,6,1,0,1,2840.6587704263247,0,0,350,350,4073,4073,468,468,602,602,768,768,725,725,2,0,0,350,350,316.0257142857143,316.0257142857143,0,0,0,0,350,2715,4838,2715,4838
8859,28,2155,8859,11,849,8859,17,1306,60,76.96428571428571,12.35728048368171,100,66,77.18181818181817,8.109478181,89,60,76.82352941176471,14.714938388070331,100,0,328.11111111111114,931.05,3131,0,885.9000000000001,1428.4070731646027,3173,0,553.6874999999999,1170.1851545090346,3131,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.89223826513594,0,0,350,350,8751,9435,701,731,701,663,4900,5262,700,730,1,0,0,0,0,8909.902857142857,8469.554285714286,0,0,0,0,350,4249,10463,3851,9802
170,13,12834,170,7,835,159,6,11999,60,987.2307692307692,2243.466928433392,7306,60,119.28571428571428,142.8224005,443,66,1999.8333333333333,3125.695213335214,7306,0,14.166666666666668,38.40651775,135,0,28.333333333333336,58.40776204124471,147,0,31.8,58.00172411230549,135,2,0,0,0,10,2,2,2,1,0,0,0,4,1,2,1,1,0,0,0,6,1,0,1,3562.6738437115832,0,0,350,350,3968,3968,457,457,585,585,728,728,728,728,2,0,0,350,350,299.0342857142857,299.0342857142857,0,0,0,0,350,2615,4726,2615,4726
5,7,2854,5,4,808,5,3,2046,66,407.71428571428567,689.8844623765427,1906,66,202,266.6933320001333,602,66,682,1060.0226412676288,1906,0,0.8333333333333334,1.6020819787597222,4,0,1.6666666666666667,2.0816659994661326,4,1,2.5,2.1213203435596424,4,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,868.2457409435802,0,2,350,348,2028,4337,302,400,1,1,822,2150,314,414,1,0,0,350,316,745.66,771.1142857142858,0,0,0,0,350,2557,4549,1436,2186
74765,28,24892,74765,17,1060,73933,11,23832,60,889.0000000000001,2378.945751564941,11649,60,62.352941176470594,4.8080814322163405,74,60,2166.5454545454545,3510.452260425609,11649,0,2769.074074074073,12824.874406120456,66756,0,4672.8125,16601.422124700643,66756,0,7393.299999999999,22589.34353504865,71670,4,0,0,0,26,4,2,3,2,0,0,0,15,2,2,0,2,0,0,0,11,2,0,3,5792.170427,0,0,350,350,9158,9158,945,945,725,725,1483,1483,1450,1450,350,0,0,350,350,79058.09428571428,79058.09428571428,0,0,0,0,350,5879,9883,5879,9883
0,4,400,0,2,172,0,2,228,86,100,16.165807537309522,114,86,86,0,86,114,114,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.165807537309522,344,350,6,0,631,0,10,0,10,0,444,0,24,0,10,0,0,0,0,2013.037142857143,50.13428571428572,338,350,0,0,340,724,1424,1302,2323
115465,43,9528,115465,23,2491,115441,20,7037,60,221.5813953488372,404.1688256726707,1514,60,108.30434782608695,130.46819005643016,662,66,351.85,554.9676401187257,1514,0,2749.1666666666656,4444.483930735841,10025,0,5248.409091,5006.561158539776,10048,0,6075.8421052631575,4895.957042557981,10055,2,0,0,0,41,8,2,1,1,0,0,0,21,4,1,1,1,0,0,0,20,4,1,0,686.4388780753413,0,0,1,12,41,857,1,17,2,26,8,106,2,24,1,0,0,1,12,115465,117007.83333333331,0,0,0,0,1,424,888,23,43
4987,128,20224,4970,64,16384,4986,64,3840,60,158.00000000000003,196.5634677410675,1075,60,256,241.6087615356564,1075,60,60,0,60,0,39.267716535433074,291.2436510328879,3227,0,78.88888888888884,411.78506416345454,3228,0,79.14285714285714,411.4700967907576,3228,0,0,0,0,128,64,0,0,0,0,0,0,64,64,0,0,0,0,0,0,64,0,0,0,507.5,0,0,53,56,8790,8809,0,0,15,18,4389,4395,23,29,1,0,0,0,0,3491.7924528301887,3331.4464285714284,0,0,0,0,0,4423,8831,4410,8809
15,13,12753,15,8,820,12,5,11933,60,980.9999999999998,2168.3790412809904,5869,60,102.5,102.4987804805501,356,66,2386.6,3173.9649966563907,5869,0,1.25,1.7645499039801522,4,0,2.142857142857143,3.760699023168052,10,0,3,2,4,2,0,0,0,11,2,2,1,1,0,0,0,6,1,2,0,1,0,0,0,5,1,0,1,2857.507815679017,0,0,350,350,4008,4008,482,482,608,608,735,735,740,740,2,0,0,350,350,294.2457142857143,294.2457142857143,0,0,0,0,350,2669,4796,2669,4796
77217,30,25000,77217,17,1060,71746,13,23940,60,833.3333333333335,1506.5217380198787,4434,60,62.35294117647059,4.808081432,74,60,1841.5384615384608,1881.910891239036,4434,0,2662.655172413794,11932.150767915897,64245,0,4826.0625,15957.293983081843,64245,0,5978.833333333333,20177.524390151324,70042,4,0,0,0,28,4,2,3,2,0,0,0,15,2,2,0,2,0,0,0,13,2,0,3,2184.676635111018,0,0,350,350,8741,8741,909,909,700,700,1433,1433,1400,1400,350,0,0,350,350,78076.58857142857,78076.58857142857,0,0,0,0,350,5670,9441,5670,9441
7611,28,2163,7611,11,857,7611,17,1306,60,77.24999999999999,12.66264556056879,100,66,77.90909091,9.256938429681226,94,60,76.82352941176471,14.714938388070331,100,0,281.88888888888886,797.5463012039505,2755,0,761.0999999999999,1226.8766532224104,2798,0,475.6875,1002.1062298146504,2755,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,19.933221850301404,0,0,350,350,8751,9353,701,729,701,665,4900,5222,700,728,1,0,0,0,0,8925.357142857143,8504.008571,0,0,0,0,350,4217,10382,3851,9802
3,5,863,2,3,723,3,2,140,66,172.6,229.4554422976278,583,66,241,296.2076974016712,583,66,70,5.656854249492381,74,0,0.75,0.5,1,1,1,0,1,3,3,0,3,2,0,0,0,4,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,257.1943169408427,0,1,140,341,6087,2575,236,425,223,160,3195,760,20,20,118,8,8,2,2,944.3648648648648,257.2457142857143,0,0,0,0,2,1616,2775,4440,6375
557,14,2329,557,7,1909,557,7,420,60,166.35714285714283,213.7614080240855,759,60,272.7142857142857,269.4610140544233,759,60,60,0,60,0,42.84615384615385,145.90513250844774,528,0,92.83333333333334,213.38361386635728,528,0,92.83333333333334,213.36486746103884,528,0,0,0,0,14,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,349.5,0,0,81,113,12333,18436,0,0,17,44,6164,6363,25,59,1,0,0,0,0,3146.567901234568,2419.1592920353983,0,0,0,0,0,10232,18485,6187,12353
373,13,13305,373,7,1306,360,6,11999,66,1023.4615384615385,1697.0479572571803,4410,66,186.57142857142856,203.20339329750144,484,66,1999.8333333333333,2176.667399183133,4410,0,31.083333333333336,68.52001477,212,0,62.16666666666666,93.62567311729548,212,0,72,103.27390764370251,225,2,0,0,0,12,3,1,1,1,0,0,0,6,2,1,0,1,0,0,0,6,1,0,1,2111.5475367606573,0,0,350,350,4016,4016,480,480,599,599,725,725,736,736,2,0,0,350,350,314.36857142857144,314.36857142857144,0,0,0,0,350,2683,4807,2683,4807
0,5,349,0,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,92,350,5887,1558,157,387,146,90,3128,369,0,0,77,0,0,0,0,1001.032608695652,769.1571428571428,0,0,0,0,0,931,1614,4249,6033
71,9,862,71,5,494,70,4,368,60,95.77777777777776,69.62359114872231,248,60,98.8,83.44579079,248,60,92,60.06662967072483,182,0,8.875000000000002,23.895232638690565,68,0,17.75,34.16991854443516,69,0,23.333333333333336,38.695391629150535,68,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,93.45765529550448,0,0,115,350,1590,4352,230,700,0,0,243,743,230,700,1,0,0,115,350,111.6086956521739,106.72285714285714,0,0,0,0,115,2269,4702,790,1705
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,738,1126,124,152,37,37,465,662,46,74,1,0,0,350,343,214.63142857142856,223.2057142857143,0,0,0,0,350,747,1200,534,798
93,9,863,93,5,495,92,4,368,60,95.88888889,69.89714665929583,249,60,99,83.89278872465738,249,60,92,60.06662967072483,182,0,11.625,32.07552471455901,91,0,23.25,45.835757511648765,92,0,30.666666666666664,52.252591642265294,91,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,93.85227754295578,0,0,58,97,510,899,116,194,0,0,118,198,116,194,1,0,0,58,97,79.15517241379311,84.80412371134021,0,0,0,0,58,529,996,309,568
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,1989,3334,302,370,0,0,806,1560,302,366,1,0,0,350,328,720.5657142857143,722.1057142857143,0,0,0,0,350,2071,3519,1411,2140
1,3,180,1,2,120,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,350,350,649,20972,2,1434,284,0,379,10874,126,1392,2,0,0,350,3,127.98285714285714,611.6714285714286,0,0,0,0,350,11003,21668,549,996
200,11,983,200,6,555,199,5,428,60,89.36363636363637,64.18141900468191,249,60,92.5,76.70658381130005,249,60,85.6,53.95183036746761,182,0,20,62.19324722186485,197,0,40,87.76673629570601,197,0,49.74999999999999,98.17119401,197,2,0,0,0,10,3,0,2,1,0,0,0,5,1,0,1,1,0,0,0,5,2,0,1,93.85227754295578,0,0,40,201,524,2306,80,402,0,0,84,416,80,402,1,0,0,40,201,90.875,91.91044776119404,0,0,0,0,40,1240,2507,268,564
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3334,3925,302,332,0,0,1704,2022,314,346,1,0,0,350,336,861.08,855.4657142857143,0,0,0,0,350,2593,4100,2304,3491
0,4,240,0,2,120,0,2,120,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,350,350,700,700,0,0,700,700,0,0,700,700,350,0,0,0,0,0.074285714,0.074285714,0,0,0,0,0,700,1400,700,1400
1025,6,374,1024,3,194,1024,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,1,205,279.3465589550013,514,509,512,4.242640687119285,515,509,512,4.242640687119285,515,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,0,166,350,2161,3296,302,494,45,309,318,514,347,803,1,0,0,166,350,187.0903614457832,362.2771428571429,0,0,0,0,166,1905,3852,1099,2357
9,8,2649,9,4,1003,8,4,1646,66,331.125,353.4957819509914,1080,66,250.75,213.6155034947916,449,66,411.5,478.2394797588338,1080,0,1.2857142857142858,1.2535663410560174,3,2,3,1,4,0,2.6666666666666665,3.7859388972001824,7,0,0,0,0,8,4,0,2,0,0,0,0,4,2,0,1,0,0,0,0,4,2,0,1,478.53343665829664,0,1,350,349,3342,4148,300,348,0,0,1707,2149,316,364,1,0,0,350,333,834.8714285714286,822.78,0,0,0,0,350,2691,4332,2305,3500
35,12,12769,35,8,902,25,4,11867,66,1064.0833333333333,3335.3372041146777,11650,66,112.75,129.02685213330042,432,66,2966.75,5788.835195155125,11650,0,3.1818181818181817,6.305841447708336,21,0,4.999999999999999,10.29563014,28,0,8.333333333333332,11.150485789118488,21,2,0,0,0,11,2,1,1,1,0,0,0,7,1,1,0,1,0,0,0,4,1,0,1,5733.596515277301,0,0,350,350,4542,4542,352,352,400,400,699,699,699,699,2,0,0,350,350,17.674285714285713,17.674285714285713,0,0,0,0,350,2919,4945,2919,4945
9592,28,2156,9592,11,850,9592,17,1306,60,77,12.355835328567087,100,66,77.27272727272728,8.100505035,88,60,76.82352941176471,14.714938388070331,100,0,355.2592592592592,1007.1343426006204,3304,0,959.2,1541.9090476130916,3345,0,599.4999999999999,1265.7033881074456,3304,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.717193521821944,0,0,350,350,8751,9571,701,741,701,661,4900,5322,700,740,1,0,0,0,0,9121.96,8658.914285714285,0,0,0,0,350,4327,10602,3851,9802
4684,7,451,4597,3,180,4597,4,271,60,64.42857142857143,9.342682392424262,85,60,60,0,60,60,67.75,11.84271928232701,85,0,780.6666666666666,1827.489827,4510,0,2298.5,3250.569873114559,4597,0,1532.3333333333337,2579.1018462506154,4510,0,0,0,0,7,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,4,1,0,1,12.5,0,0,7,11,38,86,2,10,0,0,11,21,2,10,1,0,0,7,11,873.2857142857143,665.9090909090909,0,0,0,0,7,47,91,19,39
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,355,355,350,0,0,3,3,0.04,0.04,1,1,0,0,13,355,705,355,705
0,1,74,0,1,74,0,0,0,74,74,0,74,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.72391992003231,0,0,350,350,30,30,5,5,0,0,22,22,349,349,2,0,0,350,350,31.46,31.46,0,0,0,0,350,373,376,373,376
17218,19,4521,16990,10,3018,16990,9,1503,60,237.9473684210526,244.08092321200235,661,60,301.79999999999995,309.1794876,661,60,167,125.47808573611567,300,0,956.5555555555557,2506.6985370314387,9972,0,1887.7777777777776,3416.164105315265,9972,1,2123.75,3643.3715841236944,10241,2,0,0,0,18,8,0,2,1,0,0,0,9,4,0,1,1,0,0,0,9,4,0,1,284.0074822958015,0,0,71,71,1420,1420,143,143,0,0,561,561,147,147,1,0,0,71,71,16781.535211267605,16781.535211267605,0,0,0,0,71,784,1491,784,1491
11649,26,21562,11616,11,13947,11616,15,7615,66,829.3076923076925,1431.416271228765,5005,66,1267.9090909090908,2067.7064808403275,5005,66,507.6666666666666,585.6519769412872,1514,0,465.96,2001.6307618206376,10001,0,1161.6,3128.565706162774,10001,0,829.7142857142857,2660.8222970922534,10001,2,0,0,0,25,7,0,2,1,0,0,0,10,3,0,1,1,0,0,0,15,4,0,1,2330.377848475793,0,0,3,52,74,1194,6,107,0,2,22,435,6,104,2,0,0,3,52,10955,6962.461538461538,0,0,0,0,3,658,1248,34,77
209,16,12998,209,9,933,192,7,12065,60,812.3750000000001,1390.8652402970847,4410,60,103.66666666666669,119.09240110099384,421,66,1723.571428571429,1759.3449403251254,4410,0,13.933333333333332,41.98888741877625,164,0,26.125,60.64283610970526,175,0,32,65.05689817382934,164,2,0,0,0,11,2,4,2,1,0,0,0,4,1,4,1,1,0,0,0,7,1,0,1,2120.560833836181,0,0,350,350,3835,3835,455,455,640,640,719,719,731,731,2,0,0,350,350,467.81714285714287,467.81714285714287,0,0,0,0,350,2687,4711,2687,4711
0,5,349,0,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,123,349,6011,1520,219,415,206,148,3175,368,0,0,108,0,0,0,0,784.6504065,488.7942857142857,0,0,0,0,0,949,1642,4355,6217
5,7,3098,5,4,871,5,3,2227,66,442.57142857142856,758.3675136200692,2087,66,217.75000000000003,298.19051516326493,665,66,742.3333333333334,1164.5223627450584,2087,0,0.8333333333333334,1.6020819787597222,4,0,1.6666666666666667,2.0816659994661326,4,1,2.5,2.1213203435596424,4,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,953.4397376516952,0,2,350,348,2026,4389,302,410,1,1,814,2160,316,420,1,0,0,350,314,720.2142857142857,743.9685714285714,0,0,0,0,350,2578,4604,1432,2185
0,4,464,0,2,200,0,2,264,100,116,18.475208614068023,132,100,100,0,100,132,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.475208614068023,343,348,7,2,132,12,8,0,4,0,84,8,12,0,8,0,0,0,0,60.89428571428572,47.94571428571429,337,343,0,0,341,844,1598,936,1750
